timestamp,strategy,regime,fair_price,best_bid,best_ask,recent_volatility,inventory,cash,pnl,bid_depth,ask_depth
742,FixedSpread,BuyPressure,102.199786,102.159376,102.246814,0.006544,-128,12982.514565,-99.058011,2300,23
743,FixedSpread,BuyPressure,102.202957,102.159376,102.246814,0.006341,-128,12982.514565,-99.463958,2319,23
744,FixedSpread,BuyPressure,102.198374,102.159376,102.246814,0.006236,-128,12982.514565,-98.877262,2324,23
745,FixedSpread,BuyPressure,102.208656,102.159376,102.246814,0.006479,-135,13698.242265,-99.926341,2324,16
746,FixedSpread,BuyPressure,102.216522,102.159376,nan,0.006562,-138,14004.982708,-100.897365,2324,0
747,FixedSpread,BuyPressure,102.205115,102.148568,nan,0.006853,-138,14004.982708,-99.323188,2310,0
748,FixedSpread,BuyPressure,102.212508,102.148568,nan,0.006885,-138,14004.982708,-100.343427,2310,0
749,FixedSpread,BuyPressure,102.226994,102.148568,nan,0.007341,-138,14004.982708,-102.342418,2310,0
750,FixedSpread,BuyPressure,102.229596,102.179596,102.279596,0.007057,-138,14004.982708,-102.701533,2320,28
751,FixedSpread,BuyPressure,102.245951,102.179596,102.375554,0.007615,-148,15027.778667,-104.622084,2320,18
752,FixedSpread,BuyPressure,102.230622,102.146814,102.375554,0.008078,-134,13597.395451,-101.507909,2305,18
753,FixedSpread,BuyPressure,102.247110,102.146814,102.375554,0.008582,-134,13597.395451,-103.717303,2305,1
754,FixedSpread,BuyPressure,102.239356,102.146814,102.375554,0.008532,-129,13086.661379,-102.215521,2300,1
755,FixedSpread,BuyPressure,102.223201,102.142085,102.375554,0.008990,-128,12984.514565,-100.055108,2293,1
756,FixedSpread,BuyPressure,102.218844,102.142085,102.375554,0.008712,-128,12984.514565,-99.497459,2299,1
757,FixedSpread,BuyPressure,102.220104,102.142085,102.272255,0.008265,-128,12984.514565,-99.658740,2299,15
758,FixedSpread,BuyPressure,102.208177,102.124421,102.272255,0.008484,-125,12678.096645,-97.925465,2284,15
759,FixedSpread,BuyPressure,102.207736,102.124421,102.272255,0.008002,-125,12678.096645,-97.870356,2295,15
760,FixedSpread,BuyPressure,102.206395,102.156395,102.256395,0.007602,-125,12678.096645,-97.702742,2325,25
761,FixedSpread,BuyPressure,102.206816,102.156395,102.256395,0.007171,-125,12678.096645,-97.755325,2338,25
762,FixedSpread,BuyPressure,102.202490,102.156395,102.256395,0.007001,-125,12678.096645,-97.214638,2347,25
763,FixedSpread,BuyPressure,102.215557,102.156395,102.272255,0.007365,-135,13700.660596,-98.439552,2347,9
764,FixedSpread,BuyPressure,102.219521,102.156395,102.272255,0.007161,-135,13700.660596,-98.974757,2355,9
765,FixedSpread,BuyPressure,102.228873,102.156395,nan,0.007292,-135,13700.660596,-100.237292,2355,0
766,FixedSpread,BuyPressure,102.237219,102.156395,nan,0.007355,-135,13700.660596,-101.363933,2355,0
767,FixedSpread,BuyPressure,102.252476,102.156395,nan,0.007829,-135,13700.660596,-103.423674,2355,0
768,FixedSpread,BuyPressure,102.252699,102.156395,102.447220,0.007373,-135,13700.660596,-103.453769,2355,14
769,FixedSpread,BuyPressure,102.264915,102.156395,nan,0.007664,-135,13700.660596,-105.102918,2355,0
770,FixedSpread,BuyPressure,102.253496,102.203496,102.303496,0.007889,-125,12679.096645,-102.590397,2355,10
771,FixedSpread,BuyPressure,102.265560,102.203496,nan,0.008139,-135,13702.131608,-103.719006,2355,0
772,FixedSpread,BuyPressure,102.264960,102.211246,nan,0.007687,-135,13702.131608,-103.638059,2367,0
773,FixedSpread,BuyPressure,102.248403,102.203496,nan,0.008219,-127,12884.503637,-101.043524,2347,0
774,FixedSpread,BuyPressure,102.256579,102.203496,nan,0.008217,-127,12884.503637,-102.081859,2347,0
775,FixedSpread,BuyPressure,102.252740,102.203496,nan,0.007954,-127,12884.503637,-101.594294,2367,0
776,FixedSpread,BuyPressure,102.251350,102.203496,nan,0.007560,-127,12884.503637,-101.417871,2387,0
777,FixedSpread,BuyPressure,102.251796,102.203496,nan,0.007133,-127,12884.503637,-101.474516,2407,0
778,FixedSpread,BuyPressure,102.248918,102.203496,nan,0.006878,-127,12884.503637,-101.108955,2420,0
779,FixedSpread,BuyPressure,102.264035,102.203496,nan,0.007372,-127,12884.503637,-103.028827,2420,0
780,FixedSpread,BuyPressure,102.260469,102.210469,102.310469,0.007144,-127,12884.503637,-102.575909,2430,23
781,FixedSpread,BuyPressure,102.265347,102.210469,102.310469,0.007008,-127,12884.503637,-103.195445,2430,33
782,FixedSpread,BuyPressure,102.260406,102.243608,102.310469,0.006884,-127,12884.503637,-102.567928,2441,33
783,FixedSpread,BuyPressure,102.260337,102.243608,102.310469,0.006475,-127,12884.503637,-102.559201,2445,33
784,FixedSpread,BuyPressure,102.262954,102.243608,102.310469,0.006244,-127,12884.503637,-102.891465,2460,33
785,FixedSpread,BuyPressure,102.274372,102.243608,102.310469,0.006554,-129,13089.124575,-104.269413,2460,31
786,FixedSpread,BuyPressure,102.275057,102.243608,102.310469,0.006202,-129,13089.124575,-104.357759,2473,31
787,FixedSpread,BuyPressure,102.277897,102.244627,102.310469,0.006000,-129,13089.124575,-104.724083,2487,31
788,FixedSpread,BuyPressure,102.282345,102.244627,102.310469,0.005907,-129,13089.124575,-105.297886,2487,50
789,FixedSpread,BuyPressure,102.279641,102.244627,102.310469,0.005715,-129,13089.124575,-104.949131,2487,52
790,FixedSpread,BuyPressure,102.290901,102.244627,102.310469,0.006047,-136,13805.297857,-106.264625,2497,55
791,FixedSpread,BuyPressure,102.306479,102.244627,102.348527,0.006619,-147,14931.017332,-108.035078,2497,37
792,FixedSpread,BuyPressure,102.307391,102.244627,102.348527,0.006277,-147,14931.017332,-108.169132,2503,37
793,FixedSpread,BuyPressure,102.309351,102.265976,102.348527,0.006018,-147,14931.017332,-108.457230,2512,37
794,FixedSpread,BuyPressure,102.325678,102.265976,102.348527,0.006636,-147,14931.017332,-110.857397,2512,33
795,FixedSpread,BuyPressure,102.308957,102.244627,102.348527,0.007242,-147,14931.017332,-108.399333,2503,33
796,FixedSpread,BuyPressure,102.309637,102.263110,102.348527,0.006848,-147,14931.017332,-108.499303,2506,33
797,FixedSpread,BuyPressure,102.296235,102.244627,102.348527,0.007241,-147,14931.017332,-106.529205,2501,33
798,FixedSpread,BuyPressure,102.286207,102.244627,102.348527,0.007408,-147,14931.017332,-105.055106,2497,33
799,FixedSpread,BuyPressure,102.282673,102.244627,102.348527,0.007176,-147,14931.017332,-104.535621,2511,33
800,FixedSpread,BuyPressure,102.297951,102.247951,102.347951,0.007662,-147,14931.017332,-106.781461,2521,24
801,FixedSpread,BuyPressure,102.313846,102.247951,102.347951,0.008156,-155,15749.800940,-108.845246,2521,16
802,FixedSpread,BuyPressure,102.323017,102.247951,102.423072,0.008217,-157,15954.496842,-110.216886,2521,6
803,FixedSpread,BuyPressure,102.327064,102.247951,102.343985,0.007967,-157,15954.496842,-110.852265,2521,10
804,FixedSpread,BuyPressure,102.343715,102.247951,102.423072,0.008488,-157,15954.496842,-113.466397,2521,6
805,FixedSpread,BuyPressure,102.355486,102.247951,102.423072,0.008685,-157,15954.496842,-115.314407,2521,4
806,FixedSpread,BuyPressure,102.339989,102.247951,102.423072,0.009093,-150,15238.761185,-112.237237,2514,4
807,FixedSpread,BuyPressure,102.328699,102.243608,102.423072,0.009225,-147,14932.017332,-110.301379,2501,4
808,FixedSpread,BuyPressure,102.325581,102.243608,102.423072,0.008859,-147,14932.017332,-109.843123,2506,4
809,FixedSpread,BuyPressure,102.342436,102.243608,nan,0.009339,-147,14932.017332,-112.320826,2506,0
810,FixedSpread,BuyPressure,102.330960,102.280960,102.380960,0.009467,-147,14932.017332,-110.633856,2512,10
811,FixedSpread,BuyPressure,102.335868,102.280960,102.380960,0.009193,-147,14932.017332,-111.355282,2512,11
812,FixedSpread,BuyPressure,102.333887,102.280960,102.380960,0.008761,-147,14932.017332,-111.064029,2512,23
813,FixedSpread,BuyPressure,102.318775,102.240901,102.380960,0.009142,-132,13398.003224,-108.075010,2492,23
814,FixedSpread,BuyPressure,102.332139,102.240901,102.433519,0.009395,-142,14421.812829,-109.350839,2492,10
815,FixedSpread,BuyPressure,102.345197,102.240901,102.433519,0.009615,-142,14421.812829,-111.205121,2492,6
816,FixedSpread,BuyPressure,102.352770,102.240901,nan,0.009492,-142,14421.812829,-112.280469,2492,0
817,FixedSpread,BuyPressure,102.360489,102.240901,nan,0.009386,-142,14421.812829,-113.376596,2492,0
818,FixedSpread,BuyPressure,102.349066,102.230770,nan,0.009508,-137,13910.608326,-111.213693,2483,0
819,FixedSpread,BuyPressure,102.353036,102.230770,nan,0.009176,-137,13910.608326,-111.757654,2492,0
820,FixedSpread,BuyPressure,102.356482,102.317113,102.406482,0.008832,-137,13910.608326,-112.229776,2503,10
821,FixedSpread,BuyPressure,102.370216,102.317113,102.406482,0.009126,-144,14627.453704,-113.857394,2503,3
822,FixedSpread,BuyPressure,102.380244,102.317113,nan,0.009180,-147,14934.673151,-115.222715,2503,0
823,FixedSpread,BuyPressure,102.371827,102.210469,nan,0.009134,-130,13196.135044,-112.202527,2484,0
824,FixedSpread,BuyPressure,102.383243,102.210469,nan,0.009271,-130,13196.135044,-113.686572,2484,0
825,FixedSpread,BuyPressure,102.382333,102.302206,nan,0.008770,-130,13196.135044,-113.568246,2491,0
826,FixedSpread,BuyPressure,102.366730,102.187713,nan,0.009180,-125,12685.096645,-110.744573,2471,0
827,FixedSpread,BuyPressure,102.364660,102.234894,nan,0.008753,-125,12685.096645,-110.485827,2479,0
828,FixedSpread,BuyPressure,102.351636,102.234894,nan,0.009009,-125,12685.096645,-108.857905,2475,0
829,FixedSpread,BuyPressure,102.344106,102.174720,nan,0.008921,-125,12685.096645,-107.916627,2455,0
830,FixedSpread,BuyPressure,102.353142,102.303142,102.403142,0.008927,-125,12685.096645,-109.046151,2465,10
831,FixedSpread,BuyPressure,102.369833,102.303142,102.403142,0.009393,-126,12787.499787,-111.099135,2465,9
832,FixedSpread,BuyPressure,102.370659,102.303142,102.396763,0.008879,-126,12787.499787,-111.203217,2465,18
833,FixedSpread,BuyPressure,102.356183,102.303142,102.396763,0.009215,-120,12173.680933,-109.061055,2459,18
834,FixedSpread,BuyPressure,102.345634,102.174720,102.396763,0.009295,-116,11764.468363,-107.625198,2453,18
835,FixedSpread,BuyPressure,102.341233,102.274632,102.396763,0.009001,-116,11764.468363,-107.114702,2466,18
836,FixedSpread,BuyPressure,102.343593,102.274632,102.396763,0.008603,-116,11764.468363,-107.388374,2466,38
837,FixedSpread,BuyPressure,102.338619,102.274632,102.396763,0.008385,-116,11764.468363,-106.811454,2466,55
838,FixedSpread,BuyPressure,102.353196,102.274632,102.396763,0.008757,-116,11764.468363,-108.502406,2466,50
839,FixedSpread,BuyPressure,102.356542,102.293466,102.396763,0.008432,-116,11764.468363,-108.890557,2472,50
840,FixedSpread,BuyPressure,102.356886,102.320786,102.396763,0.007947,-116,11764.468363,-108.930467,2492,60
841,FixedSpread,BuyPressure,102.370350,102.320786,102.403142,0.008278,-116,11764.468363,-110.492282,2492,56
842,FixedSpread,BuyPressure,102.374869,102.320786,102.403142,0.008052,-116,11764.468363,-111.016460,2502,56
843,FixedSpread,BuyPressure,102.382161,102.320786,102.406886,0.008007,-128,12993.317304,-111.599361,2502,44
844,FixedSpread,BuyPressure,102.392920,102.320786,102.514051,0.008172,-135,13710.165509,-112.878695,2502,32
845,FixedSpread,BuyPressure,102.403873,102.320786,102.514051,0.008339,-135,13710.165509,-114.357299,2502,31
846,FixedSpread,BuyPressure,102.420372,102.320786,102.523251,0.008828,-135,13710.165509,-116.584743,2502,16
847,FixedSpread,BuyPressure,102.432700,102.320786,102.523251,0.009038,-135,13710.165509,-118.248975,2502,1
848,FixedSpread,BuyPressure,102.422443,102.320786,102.523251,0.009111,-135,13710.165509,-116.864230,2495,1
849,FixedSpread,BuyPressure,102.425158,102.408741,102.523251,0.008728,-135,13710.165509,-117.230821,2499,1
850,FixedSpread,BuyPressure,102.438018,102.408741,102.488018,0.008976,-135,13710.165509,-118.966971,2509,10
851,FixedSpread,BuyPressure,102.452016,102.408741,102.488018,0.009277,-141,14325.093620,-120.640598,2509,4
852,FixedSpread,BuyPressure,102.453289,102.408741,102.488018,0.008797,-141,14325.093620,-120.820126,2509,9
853,FixedSpread,BuyPressure,102.444026,102.306886,102.488018,0.008825,-128,12994.292777,-118.542545,2489,9
854,FixedSpread,BuyPressure,102.448006,102.406993,102.488018,0.008534,-128,12994.292777,-119.051931,2504,9
855,FixedSpread,BuyPressure,102.455998,102.406993,nan,0.008501,-132,13404.244850,-119.946924,2504,0
856,FixedSpread,BuyPressure,102.458441,102.406993,102.608259,0.008138,-132,13404.244850,-120.269370,2504,1
857,FixedSpread,BuyPressure,102.462438,102.406993,102.608259,0.007889,-132,13404.244850,-120.796913,2519,1
858,FixedSpread,BuyPressure,102.465301,102.406993,102.608259,0.007588,-132,13404.244850,-121.174867,2523,1
859,FixedSpread,BuyPressure,102.474427,102.406993,nan,0.007680,-132,13404.244850,-122.379537,2523,0
860,FixedSpread,BuyPressure,102.489233,102.439233,102.539233,0.008108,-132,13404.244850,-124.333897,2533,10
